,unnamed: 0,item_id,name,categori,price,old_pric,sellable_onlin,link,other_color,short_descript,design,depth,height,width,product_img,unnamed: 15
1375,1545,69516770,mã–rbylã…nga / karlpett,furniture set,"4,059",no old pric,true,https://www.ikea.com/sa/en/p/moerbylanga-karlpetter-table-and-4-chairs-oak-veneer-brown-stained-gunnared-medium-grey-chrome-plated-s69516770/,no,"table and 4 chairs, oak veneer brown stained/gunnared medium grey chrome-plated,",unknown,,,,https://www.ikea.com/sa/en/images/products/moerbylanga-karlpetter-table-and-4-chairs-oak-veneer-brown-stained-gunnared-medium-grey-chrome-plated__1106917_pe868880_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-karlpetter-table-and-4-chairs-oak-veneer-brown-stained-gunnared-medium-grey-chrome-plated__1106916_pe868881_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-karlpetter-table-and-4-chairs-oak-veneer-brown-stained-gunnared-medium-grey-chrome-plated__0976344_pe813145_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-karlpetter-table-and-4-chairs-oak-veneer-brown-stained-gunnared-medium-grey-chrome-plated__1119153_pe873334_s5.jpg?f=,
1376,1517,49505881,mã–rbylã…nga / klinten,furniture set,"4,299",no old pric,true,https://www.ikea.com/sa/en/p/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-dark-grey-s49505881/,no,"table and 4 chairs, oak veneer brown stained/kilanda dark grey,",unknown,,,,https://www.ikea.com/sa/en/images/products/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-dark-grey__1209075_pe909015_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-dark-grey__1209074_pe909014_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-dark-grey__1156095_pe886898_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-dark-grey__0719381_pe732029_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-dark-grey__1123282_pe874751_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-dark-grey__0976344_pe813145_s5.jpg?f=,
1377,1509,39505909,mã–rbylã…nga / klinten,furniture set,"4,299",no old pric,true,https://www.ikea.com/sa/en/p/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-light-beige-s39505909/,no,"table and 4 chairs, oak veneer brown stained/kilanda light beige,",unknown,,,,https://www.ikea.com/sa/en/images/products/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-light-beige__1209073_pe909017_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-light-beige__1209072_pe909012_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-light-beige__1156099_pe886902_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-light-beige__0719381_pe732029_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-light-beige__1123282_pe874751_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-klinten-table-and-4-chairs-oak-veneer-brown-stained-kilanda-light-beige__0976344_pe813145_s5.jpg?f=,
1378,1446,59495198,mã–rbylã…nga / lillã…nã„,dining furnitur,"7,749",no old pric,true,https://www.ikea.com/sa/en/p/moerbylanga-lillanaes-table-and-6-chairs-oak-veneer-brown-stained-grann-golden-brown-s59495198/,no,"table and 6 chairs, oak veneer brown stained/grann golden-brown,",unknown,,,,https://www.ikea.com/sa/en/images/products/moerbylanga-lillanaes-table-and-6-chairs-oak-veneer-brown-stained-grann-golden-brown__1180678_pe896405_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-lillanaes-table-and-6-chairs-oak-veneer-brown-stained-grann-golden-brown__1180677_pe896406_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-lillanaes-table-and-6-chairs-oak-veneer-brown-stained-grann-golden-brown__0871205_pe594901_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-lillanaes-table-and-6-chairs-oak-veneer-brown-stained-grann-golden-brown__0976335_pe813144_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-lillanaes-table-and-6-chairs-oak-veneer-brown-stained-grann-golden-brown__1163578_pe890740_s5.jpg?f=,
1379,1482,19305044,mã–rbylã…nga / odg,furniture set,"4,595",no old pric,true,https://www.ikea.com/sa/en/p/moerbylanga-odger-table-and-4-chairs-oak-veneer-brown-stained-anthracite-s19305044/,no,"table and 4 chairs, oak veneer brown stained/anthracite,",j lã¶fgren/j pettersson/s lanneskog/j marnel,,,,https://www.ikea.com/sa/en/images/products/moerbylanga-odger-table-and-4-chairs-oak-veneer-brown-stained-anthracite__0786349_pe762971_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-odger-table-and-4-chairs-oak-veneer-brown-stained-anthracite__0798337_ph162752_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-odger-table-and-4-chairs-oak-veneer-brown-stained-anthracite__0798331_ph162751_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-odger-table-and-4-chairs-oak-veneer-brown-stained-anthracite__0976344_pe813145_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-odger-table-and-4-chairs-oak-veneer-brown-stained-anthracite__0948332_pe798956_s5.jpg?f=,
1380,1444,59305061,mã–rbylã…nga,dining furnitur,"6,393",no old pric,true,https://www.ikea.com/sa/en/p/moerbylanga-table-and-6-chairs-oak-veneer-anthracite-s59305061/,no,"table and 6 chairs, oak veneer/anthracite,",j lã¶fgren/j pettersson/s lanneskog/j marnel,,,,https://www.ikea.com/sa/en/images/products/moerbylanga-table-and-6-chairs-oak-veneer-anthracite__0786350_pe762972_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-table-and-6-chairs-oak-veneer-anthracite__0798338_pe767223_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-table-and-6-chairs-oak-veneer-anthracite__0976335_pe813144_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-table-and-6-chairs-oak-veneer-anthracite__0948332_pe798956_s5.jpg?f=,
1381,1488,19482739,mã–rbylã…nga / tossberg,furniture set,"5,595",no old pric,true,https://www.ikea.com/sa/en/p/moerbylanga-tossberg-table-and-4-chairs-oak-veneer-brown-stained-metal-black-grey-s19482739/,no,"table and 4 chairs, oak veneer brown stained/metal black/grey,",unknown,,,,https://www.ikea.com/sa/en/images/products/moerbylanga-tossberg-table-and-4-chairs-oak-veneer-brown-stained-metal-black-grey__1097426_pe864937_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-tossberg-table-and-4-chairs-oak-veneer-brown-stained-metal-black-grey__1097427_pe864938_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-tossberg-table-and-4-chairs-oak-veneer-brown-stained-metal-black-grey__0976344_pe813145_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-tossberg-table-and-4-chairs-oak-veneer-brown-stained-metal-black-grey__0995759_pe821839_s5.jpg?f=,
1382,1448,79288032,mã–rbylã…nga / tossberg,dining furnitur,"7,893",no old pric,true,https://www.ikea.com/sa/en/p/moerbylanga-tossberg-table-and-6-armchairs-oak-veneer-brown-stained-metal-grey-s79288032/,no,"table and 6 armchairs, oak veneer brown stained/metal grey,",ikea of sweden/s lanneskog/j marnel,,,,https://www.ikea.com/sa/en/images/products/moerbylanga-tossberg-table-and-6-armchairs-oak-veneer-brown-stained-metal-grey__1034575_pe837783_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-tossberg-table-and-6-armchairs-oak-veneer-brown-stained-metal-grey__0661890_pe711659_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-tossberg-table-and-6-armchairs-oak-veneer-brown-stained-metal-grey__0976335_pe813144_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-tossberg-table-and-6-armchairs-oak-veneer-brown-stained-metal-grey__0995759_pe821839_s5.jpg?f=,
1383,1362,89259840,mã–rbylã…nga / volfgang,dining furnitur,"4,795",no old pric,true,https://www.ikea.com/sa/en/p/moerbylanga-volfgang-table-and-4-chairs-brown-gunnared-medium-grey-s89259840/,no,"table and 4 chairs, brown/gunnared medium grey,",s lanneskog/j marnel,,,,https://www.ikea.com/sa/en/images/products/moerbylanga-volfgang-table-and-4-chairs-brown-gunnared-medium-grey__0738084_pe741361_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-volfgang-table-and-4-chairs-brown-gunnared-medium-grey__0871364_pe674349_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-volfgang-table-and-4-chairs-brown-gunnared-medium-grey__0976344_pe813145_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-volfgang-table-and-4-chairs-brown-gunnared-medium-grey__0997278_pe822642_s5.jpg?f=,
1384,1323,29259838,mã–rbylã…nga / volfgang,dining furnitur,"6,693",no old pric,true,https://www.ikea.com/sa/en/p/moerbylanga-volfgang-table-and-6-chairs-brown-gunnared-medium-grey-s29259838/,no,"table and 6 chairs, brown/gunnared medium grey,",s lanneskog/j marnel,,,,https://www.ikea.com/sa/en/images/products/moerbylanga-volfgang-table-and-6-chairs-brown-gunnared-medium-grey__0737506_pe741145_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-volfgang-table-and-6-chairs-brown-gunnared-medium-grey__0871360_pe675378_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-volfgang-table-and-6-chairs-brown-gunnared-medium-grey__0976335_pe813144_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/moerbylanga-volfgang-table-and-6-chairs-brown-gunnared-medium-grey__0997278_pe822642_s5.jpg?f=,
1385,2457,40511339,mosslanda,bookcases & shelving unit,35,no old pric,true,https://www.ikea.com/sa/en/p/mosslanda-picture-ledge-pale-pink-40511339/,ye,"picture ledge, pale pink,",m warnhammar/a fredriksson,12.0,,55.0,https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-pale-pink__1006955_pe825918_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-pale-pink__1006956_pe825920_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-pale-pink__1006957_pe825919_s5.jpg?f=,
1386,2453,40291766,mosslanda,bookcases & shelving unit,35,no old pric,true,https://www.ikea.com/sa/en/p/mosslanda-picture-ledge-white-40291766/,ye,"picture ledge, white,",m warnhammar/a fredriksson,12.0,,,https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-white__0634119_pe696315_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-white__0905845_pe556438_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-white__0554975_pe660037_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-white__0380995_pe556437_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-white__0905849_pe594672_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-white__0788584_pe763739_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-white__0788586_pe763738_s5.jpg?f=,
1387,2458,10497815,mosslanda,bookcases & shelving unit,35,no old pric,true,https://www.ikea.com/sa/en/p/mosslanda-picture-ledge-white-stained-pine-effect-10497815/,ye,"picture ledge, white stained pine effect,",m warnhammar/a fredriksson,12.0,,55.0,https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-white-stained-pine-effect__0990574_pe819076_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-white-stained-pine-effect__0990576_pe819078_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-white-stained-pine-effect__0990575_pe819079_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mosslanda-picture-ledge-white-stained-pine-effect__0990577_pe819077_s5.jpg?f=,
1388,3852,10438557,muren,armchairs & chaise longu,"1,745",no old pric,true,https://www.ikea.com/sa/en/p/muren-recliner-remmarn-dark-grey-10438557/,ye,"recliner, remmarn dark grey",ikea of sweden,54.0,45.0,54.0,https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-dark-grey__0908536_pe783303_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-dark-grey__0908535_pe783268_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-dark-grey__0908538_pe783271_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-dark-grey__0908537_pe783270_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-dark-grey__0908540_pe783273_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-dark-grey__0908539_pe783272_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-dark-grey__0681591_pe720190_s5.jpg?f=,
1389,4453,438553,muren,armchairs & chaise longu,"1,745",no old pric,true,https://www.ikea.com/sa/en/p/muren-recliner-remmarn-light-grey-00438553/,ye,"recliner, remmarn light grey",ikea of sweden,54.0,45.0,54.0,https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-light-grey__0908542_pe783275_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-light-grey__0908541_pe783274_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-light-grey__0908544_pe783277_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-light-grey__0908543_pe783276_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-light-grey__0908545_pe783278_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-light-grey__0908546_pe783279_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/muren-recliner-remmarn-light-grey__0681591_pe720190_s5.jpg?f=,
1390,3912,360587,muskan,dining furnitur,245,no old pric,true,https://www.ikea.com/sa/en/p/muskan-storage-stool-white-00360587/,no,"storage stool, white,",unknown,37.0,50.0,37.0,https://www.ikea.com/sa/en/images/products/muskan-storage-stool-white__0503380_pe632621_s5.jpg?f=,
1391,1736,102452,mydal,bed,"1,295",no old pric,true,https://www.ikea.com/sa/en/p/mydal-bunk-bed-frame-pine-00102452/,no,"bunk bed frame, pine,",ikea of sweden,200.0,157.0,90.0,https://www.ikea.com/sa/en/images/products/mydal-bunk-bed-frame-pine__0636259_pe697760_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mydal-bunk-bed-frame-pine__1044974_pe842350_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mydal-bunk-bed-frame-pine__1044975_pe842349_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mydal-bunk-bed-frame-pine__0763197_ph159459_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mydal-bunk-bed-frame-pine__0702040_ph155153_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mydal-bunk-bed-frame-pine__0532896_ph141027_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mydal-bunk-bed-frame-pine__1044973_pe842348_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/mydal-bunk-bed-frame-pine__1225498_pe915352_s5.jpg?f=,
1392,1261,39506602,myllra,nursery furnitur,"3,790",no old pric,true,https://www.ikea.com/sa/en/p/myllra-2-piece-baby-furniture-set-pale-pink-s39506602/,no,"2-piece baby furniture set, pale pink,",unknown,,,,https://www.ikea.com/sa/en/images/products/myllra-2-piece-baby-furniture-set-pale-pink__1192487_pe901113_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myllra-2-piece-baby-furniture-set-pale-pink__1192486_pe901114_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myllra-2-piece-baby-furniture-set-pale-pink__0948961_pe799419_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myllra-2-piece-baby-furniture-set-pale-pink__1187655_pe899236_s5.jpg?f=,
1393,2663,60462620,myllra,nursery furnitur,"1,795",no old pric,true,https://www.ikea.com/sa/en/p/myllra-changing-table-with-drawers-pale-pink-60462620/,ye,"changing table with drawers, pale pink",henrik preutz,79.0,97.0,85.0,https://www.ikea.com/sa/en/images/products/myllra-changing-table-with-drawers-pale-pink__0812335_pe771995_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myllra-changing-table-with-drawers-pale-pink__0934469_pe792420_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myllra-changing-table-with-drawers-pale-pink__0934468_pe792421_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myllra-changing-table-with-drawers-pale-pink__1187655_pe899236_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myllra-changing-table-with-drawers-pale-pink__0934488_pe792424_s5.jpg?f=,
1394,1786,50462611,myllra,nursery furnitur,"1,995",no old pric,true,https://www.ikea.com/sa/en/p/myllra-cot-with-drawer-pale-pink-50462611/,no,"cot with drawer, pale pink,",henrik preutz,120.0,97.0,60.0,https://www.ikea.com/sa/en/images/products/myllra-cot-with-drawer-pale-pink__0812394_pe783220_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myllra-cot-with-drawer-pale-pink__0812393_pe783221_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myllra-cot-with-drawer-pale-pink__0812392_pe783219_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myllra-cot-with-drawer-pale-pink__0812391_pe783218_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myllra-cot-with-drawer-pale-pink__0948961_pe799419_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myllra-cot-with-drawer-pale-pink__0934488_pe792424_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myllra-cot-with-drawer-pale-pink__0948160_pe798895_s5.jpg?f=,
1395,238,60487197,myrvarv,wardrob,159,no old pric,true,https://www.ikea.com/sa/en/p/myrvarv-led-lighting-strip-flexible-dimmable-60487197/,no,"led lighting strip flexible, dimmable,",ikea of sweden,3.0,1.0,1.0,https://www.ikea.com/sa/en/images/products/myrvarv-led-lighting-strip-flexible-dimmable__0933835_pe792233_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myrvarv-led-lighting-strip-flexible-dimmable__0971548_pe811375_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myrvarv-led-lighting-strip-flexible-dimmable__0967072_pe810031_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myrvarv-led-lighting-strip-flexible-dimmable__0967082_pe810034_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myrvarv-led-lighting-strip-flexible-dimmable__1023821_ph177119_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myrvarv-led-lighting-strip-flexible-dimmable__0967065_pe810029_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myrvarv-led-lighting-strip-flexible-dimmable__0968578_pe810503_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/myrvarv-led-lighting-strip-flexible-dimmable__0967074_pe810032_s5.jpg?f=,
1396,3707,70518061,nackanã„,dining furnitur,245,no old pric,true,https://www.ikea.com/sa/en/p/nackanaes-chair-acacia-70518061/,no,"chair, acacia",n karlsson/m axelsson,39.0,47.0,45.0,https://www.ikea.com/sa/en/images/products/nackanaes-chair-acacia__1113739_pe871520_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nackanaes-chair-acacia__1113750_pe871525_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nackanaes-chair-acacia__1113740_pe871521_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nackanaes-chair-acacia__1113741_pe871522_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nackanaes-chair-acacia__1218819_pe913221_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nackanaes-chair-acacia__1154712_ph185240_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nackanaes-chair-acacia__1113770_pe871535_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/nackanaes-chair-acacia__1113743_pe871523_s5.jpg?f=,
