ID,Name,Brand,Designer,Availability,Online,Description,Type,Material,Country,Color,Depth,Height,Width,Volumn,OldPrice,Price,ChangeAmount,Discount,CurrentPrice,Shipment,Link,Images,Feedback,Ranking
40429014,NORRÅKER,NORRÅKER,J Karlsson/N Karlsson,TRUE,TRUE,"        Bar table,          74x74 cm",Café furniture,,,,,102,74,0,,476,,,,,https://www.ikea.com/sa/en/p/norraker-bar-table-birch-40429014/,,0,0
70292397,LANDSKRONA,LANDSKRONA,IKEA of Sweden,TRUE,TRUE,"        Leg,          15 cm",Sofas & armchairs,,,,,15,,0,,100,,,,,https://www.ikea.com/sa/en/p/landskrona-leg-wood-70292397/,,0,0
79161486,MELLTORP / ADDE,MELLTORP / ADDE,Marcus Arvonen/Lisa Norinder,TRUE,TRUE,"        Table and 4 chairs,          125 cm",Chairs,,,,,72,75,0,,359,,,,,https://www.ikea.com/sa/en/p/melltorp-adde-table-and-4-chairs-white-black-s79161486/,,0,0
40454367,ANTILOP,ANTILOP,S Edholm/L Ullenius,TRUE,TRUE,        Cover,Nursery furniture,,,,,,,0,,20,,,,,https://www.ikea.com/sa/en/p/antilop-cover-grey-yellow-40454367/,,0,0
9276971,VALLENTUNA,VALLENTUNA,Fredriksson/L Löwenhielm/Hilland,TRUE,TRUE,        Seat module with backrest,Sofas & armchairs,,,,93,84,113,882756,,1468,,,,,https://www.ikea.com/sa/en/p/vallentuna-seat-module-with-backrest-hillared-dark-grey-s09276971/,,0,0
40344500,STOCKHOLM 2017,STOCKHOLM 2017,Ola Wihlborg,TRUE,TRUE,        Three-seat sofa,Sofas & armchairs,,,,112,72,228,1838592,,5436,,,,,https://www.ikea.com/sa/en/p/stockholm-2017-three-seat-sofa-sandbacka-dark-blue-40344500/,,0,0
39252756,STUVA / FRITIDS,STUVA / FRITIDS,IKEA of Sweden/Ebba Strandmark,TRUE,TRUE,"        Wardrobe,          60x50x128 cm",Wardrobes,,,,50,128,60,384000,,425,,,,,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s39252756/,,0,0
30443628,GLASSVIK,GLASSVIK,IKEA of Sweden,TRUE,TRUE,"        Glass door,          60x64 cm",Cabinets & cupboards,,,,,64,60,0,,195,,,,,https://www.ikea.com/sa/en/p/glassvik-glass-door-dark-red-brown-clear-glass-30443628/,,0,0
20405085,LIDHULT,LIDHULT,Henrik Preutz,TRUE,TRUE,        3-seat section,Sofas & armchairs,,,,98,95,211,1964410,,3196,,,,,https://www.ikea.com/sa/en/p/lidhult-3-seat-section-grann-bomstad-dark-brown-20405085/,,0,0
60322856,BERGHALLA,BERGHALLA,H Preutz/A Fredriksson,TRUE,TRUE,"        Handle,          56 mm",TV & media furniture,,,,32,,9,0,,22,,,,,https://www.ikea.com/sa/en/p/berghalla-handle-grey-60322856/,,0,0
40217069,INGATORP,INGATORP,Carina Bengs,TRUE,TRUE,"        Extendable table,          110/155 cm",Tables & desks,,,,,74,,0,,1445,,,,,https://www.ikea.com/sa/en/p/ingatorp-extendable-table-white-40217069/,,0,0
40332682,BROMMÖ,BROMMÖ,IKEA of Sweden,TRUE,TRUE,"        Lounger, outdoor",Outdoor furniture,,,,92,89,48,393024,,205,,,,,https://www.ikea.com/sa/en/p/brommoe-lounger-outdoor-black-brown-stained-brown-40332682/,,0,0
9278569,GRÖNLID,GRÖNLID,Ehlén Johansson/Francis Cayouette/IKEA of Sweden,TRUE,TRUE,"        Corner sofa-bed, 4-seat",Beds,,,,98,104,235,2395120,,6110,,,,,https://www.ikea.com/sa/en/p/groenlid-corner-sofa-bed-4-seat-with-open-end-sporda-natural-s09278569/,,0,0
50357785,UTTER,UTTER,K Hagberg/M Hagberg,TRUE,TRUE,        Children's stool,Chairs,,,,,,,0,,25,,,,,https://www.ikea.com/sa/en/p/utter-childrens-stool-in-outdoor-white-50357785/,,0,0
9251961,HAVSTEN,HAVSTEN,Andreas Fredriksson,TRUE,TRUE,"        2-seat sofa, in/outdoor,          164x94x90 cm",Sofas & armchairs,,,,94,90,164,1387440,,2025,,,,,https://www.ikea.com/sa/en/p/havsten-2-seat-sofa-in-outdoor-with-open-end-without-armrests-beige-s09251961/,,0,0
59297184,EKOLSUND,EKOLSUND,Anna Palleschitz,TRUE,TRUE,        Recliner,Chairs,,,,94,97,85,775030,,1395,,,,,https://www.ikea.com/sa/en/p/ekolsund-recliner-gunnared-light-brown-pink-s59297184/,,0,0
19105714,NORSBORG,NORSBORG,Ehlén Johansson,TRUE,TRUE,        Cover for 4-seat sofa,Sofas & armchairs,,,,,,,0,,1020,,,,,https://www.ikea.com/sa/en/p/norsborg-cover-for-4-seat-sofa-with-chaise-longues-finnsta-finnsta-white-s19105714/,,0,0
19289911,LIDHULT,LIDHULT,Henrik Preutz,TRUE,TRUE,        3-seat section,Sofas & armchairs,,,,98,95,211,1964410,,2195,,,,,https://www.ikea.com/sa/en/p/lidhult-3-seat-section-gassebol-light-beige-s19289911/,,0,0
90338403,LÖVA,LÖVA,A Huldén/S Dahlman,TRUE,TRUE,        Bed canopy,Beds,,,,,,90,0,,55,,,,,https://www.ikea.com/sa/en/p/loeva-bed-canopy-green-90338403/,,0,0
69161552,RYDEBÄCK/BACKARYD / JANINGE,RYDEBÄCK/BACKARYD / JANINGE,David Wahl/IKEA of Sweden/John/Jonas/Petrus/Paul/Caroline,TRUE,TRUE,"        Table and 4 chairs,          150 cm",Chairs,,,,,75,78,0,,1395,,,,,https://www.ikea.com/sa/en/p/rydebaeck-backaryd-janinge-table-and-4-chairs-white-white-s69161552/,,0,0
39180566,STUVA / FÖLJA,STUVA / FÖLJA,Ebba Strandmark,TRUE,TRUE,"        Cot with drawers,          60x120 cm",Beds,,,,,86,66,0,,985,,,,,https://www.ikea.com/sa/en/p/stuva-foelja-cot-with-drawers-white-s39180566/,,0,0
49103247,LISABO / JANINGE,LISABO / JANINGE,K Hagberg/M Hagberg/John/Jonas/Petrus/Paul/Caroline,TRUE,TRUE,"        Table and 4 chairs,          140x78 cm",Chairs,,,,,74,78,0,,1595,,,,,https://www.ikea.com/sa/en/p/lisabo-janinge-table-and-4-chairs-ash-veneer-white-s49103247/,,0,0
50413526,HEMNES,HEMNES,Carina Bengs,TRUE,TRUE,"        TV bench,          148x47x57 cm",TV & media furniture,,,,47,57,148,396492,,995,,,,,https://www.ikea.com/sa/en/p/hemnes-tv-bench-white-stain-light-brown-50413526/,,0,0
40196241,ALEX,ALEX,Johanna Asshoff,TRUE,TRUE,"        Drawer unit on castors,          67x66 cm",Chests of drawers & drawer units,,,,48,66,67,212256,,545,,,,,https://www.ikea.com/sa/en/p/alex-drawer-unit-on-castors-white-40196241/,,0,0
415194,HAVSTA,HAVSTA,IKEA of Sweden,TRUE,TRUE,"        Glass-door cabinet,          121x35x123 cm",Cabinets & cupboards,,,,35,123,121,520905,,1295,,,,,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-grey-00415194/,,0,0
60443622,BESTÅ,BESTÅ,IKEA of Sweden,TRUE,TRUE,"        Top panel,          120x42 cm",TV & media furniture,,,,42,,120,0,,150,,,,,https://www.ikea.com/sa/en/p/besta-top-panel-concrete-effect-light-grey-60443622/,,0,0
80418056,POÄNG,POÄNG,Noboru Nakamura,TRUE,TRUE,        Children's armchair frame,Chairs,,,,56,68,47,178976,,134,,,,,https://www.ikea.com/sa/en/p/poaeng-childrens-armchair-frame-birch-veneer-80418056/,,0,0
60305705,BUSUNGE,BUSUNGE,Carl Öjerstam,TRUE,TRUE,"        Chest of 2 drawers,          80x75 cm",Children's furniture,,,,40,75,80,240000,,395,,,,,https://www.ikea.com/sa/en/p/busunge-chest-of-2-drawers-white-60305705/,,0,0
19254780,GRÖNLID,GRÖNLID,Ehlén Johansson/Francis Cayouette,TRUE,TRUE,        2-seat sofa,Sofas & armchairs,,,,98,104,177,1803984,,1795,,,,,https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-inseros-white-s19254780/,,0,0
79180593,PAX,PAX,Ehlén Johansson/IKEA of Sweden,TRUE,TRUE,"        Wardrobe,          200x66x236 cm",Wardrobes,,,,66,236,200,3115200,,1590,,,,,https://www.ikea.com/sa/en/p/pax-wardrobe-white-hasvik-white-s79180593/,,0,0
20368714,NORDVIKEN,NORDVIKEN,Francis Cayouette,TRUE,TRUE,"        Extendable table,          152/223x95 cm",Tables & desks,,,,,75,95,0,,1495,,,,,https://www.ikea.com/sa/en/p/nordviken-extendable-table-black-20368714/,,0,0
80391716,FRÖSÖN,FRÖSÖN,Eva Lilja Löwenhielm,TRUE,TRUE,"        Cover for chair cushion,          35 cm",Outdoor furniture,,,,,,,0,,14.4,,,,,https://www.ikea.com/sa/en/p/froesoen-cover-for-chair-cushion-outdoor-dark-grey-80391716/,,0,0
29282532,BEKANT,BEKANT,Eva Lilja Löwenhielm,TRUE,TRUE,"        Storage unit on castors,          41x101 cm",Cabinets & cupboards,,,,45,101,41,186345,,1105,,,,,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-castors-mesh-black-s29282532/,,0,0
49285817,EKET,EKET,Jon Karlsson/IKEA of Sweden,TRUE,TRUE,"        Wall-mounted shelving unit,          35x35x35 cm",Tables & desks,,,,35,35,35,42875,,94,,,,,https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-white-s49285817/,,0,0
50323597,BILLSBRO,BILLSBRO,H Preutz/A Fredriksson,TRUE,TRUE,"        Handle,          320 mm",TV & media furniture,,,,,,,0,,35,,,,,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-50323597/,,0,0
40202746,MALINDA,MALINDA,IKEA of Sweden,TRUE,TRUE,"        Chair cushion,          40/35x38x7 cm",Chairs,,,,38,,,0,,25,,,,,https://www.ikea.com/sa/en/p/malinda-chair-cushion-red-40202746/,,0,0
30236153,ORRNÄS,ORRNÄS,IKEA of Sweden,TRUE,TRUE,"        Knob,          17 mm",Bookcases & shelving units,,,,30,,17,0,,17,,,,,https://www.ikea.com/sa/en/p/orrnaes-knob-stainless-steel-colour-stainless-steel-30236153/,,0,0
19221087,EKET,EKET,IKEA of Sweden/Jon Karlsson,TRUE,TRUE,"        Cabinet combination with feet,          140x35x212 cm",Bookcases & shelving units,,,,35,212,140,1038800,,1218,,,,,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-light-grey-s19221087/,,0,0
79241940,NORRÅKER / NORRÅKER,NORRÅKER / NORRÅKER,J Karlsson/N Karlsson,TRUE,TRUE,"        Bar table and 2 bar stools,          74 cm",Bar furniture,,,,,104,74,0,,1385,,,,,https://www.ikea.com/sa/en/p/norraker-norraker-bar-table-and-2-bar-stools-black-black-s79241940/,,0,0
69253146,STUVA / FRITIDS,STUVA / FRITIDS,Ebba Strandmark/IKEA of Sweden,TRUE,TRUE,"        Changing table with drawers,          90x79x102 cm",Nursery furniture,,,,79,102,90,725220,,810,,,,,https://www.ikea.com/sa/en/p/stuva-fritids-changing-table-with-drawers-white-white-s69253146/,,0,0
10424621,KNOPPARP,KNOPPARP,"104.246.21 KNOPPARP sofa is very durable thanks to the metal construction and strong supporting fabric.Thanks to the innovative construction, we can use less materials and foam when we make KNOPPARP sofa, while the padded cover ensures that the comfort is maintained.A sofa with small, neat dimensions which is easy to furnish with, even when space is limited. This cover is made from KNISA fabric in polyester, which is dope-dyed. It’s a durable material which has a soft feel.The dope-dyeing process reduces consumption of water and dyestuff compared to traditional dyeing techniques.The cover is easy to keep clean as it is removable and can be machine washed.Easy to bring home if you choose to carry it on your own. The packaging is just over one metre in height and weighs 17 kg.10 year guarantee. Read about the terms in the guarantee brochure.This cover’s ability to resist abrasion has been tested to handle 40,000 cycles. 15,000 cycles or more is suitable for furniture used every day at home. Over 30,000 cycles means a good ability to resist abrasion.The cover has a lightfastness level of 5-6 (the ability to resist colour fading) on a scale of 1 to 8. According to industry standards, a lightfastness level of 4 or higher is suitable for home use.",TRUE,TRUE,        2-seat sofa,Sofas & armchairs,,,,76,70,119,633080,,345,,,,,https://www.ikea.com/sa/en/p/knopparp-2-seat-sofa-knisa-light-grey-10424621/,,0,0
80251358,LINNMON,LINNMON,IKEA of Sweden,TRUE,TRUE,"        Table top,          200x60 cm",Tables & desks,,,,,,60,0,,225,,,,,https://www.ikea.com/sa/en/p/linnmon-table-top-black-brown-80251358/,,0,0
20341003,ERIK,ERIK,IKEA of Sweden,TRUE,TRUE,"        Drawer unit w 3 drawers on castors,          41x57 cm",Chests of drawers & drawer units,,,,50,57,41,116850,,395,,,,,https://www.ikea.com/sa/en/p/erik-drawer-unit-w-3-drawers-on-castors-black-20341003/,,0,0
99275241,STUVA / FÖLJA,STUVA / FÖLJA,IKEA of Sweden/Ebba Strandmark,TRUE,TRUE,"        Loft bed combo w 4 drawers/2 doors,          207x99x182 cm",Beds,,,,,182,,0,,1980,,,,,https://www.ikea.com/sa/en/p/stuva-foelja-loft-bed-combo-w-4-drawers-2-doors-white-s99275241/,,0,0
40472861,SKRUVSTA,SKRUVSTA,"404.728.61 Height adjustable armchair which you can swivel to the desired height.Slim lines, easy to place.You sit comfortably since the chair is adjustable in height.The safety castors have a pressure-sensitive brake mechanism that keeps the chair in place when you stand up, and releases automatically when you sit down.This product has been developed and tested for domestic use.",TRUE,TRUE,        Swivel chair,Chairs,,,,69,79,69,376119,,545,,,,,https://www.ikea.com/sa/en/p/skruvsta-swivel-chair-lingbo-multicolour-40472861/,,0,0
49128969,PÅHL,PÅHL,S Fager/J Jelinek,TRUE,TRUE,"        Desk with add-on unit,          128x58 cm",Children's furniture,,,,58,,128,0,,425,,,,,https://www.ikea.com/sa/en/p/pahl-desk-with-add-on-unit-white-s49128969/,,0,0
59161492,MÖCKELBY / NORRARYD,MÖCKELBY / NORRARYD,Marcus Arvonen/Nike Karlsson,TRUE,TRUE,"        Table and 6 chairs,          235x100 cm",Chairs,,,,,74,100,0,,4055,,,,,https://www.ikea.com/sa/en/p/moeckelby-norraryd-table-and-6-chairs-oak-black-s59161492/,,0,0
39280698,MELLTORP / NISSE,MELLTORP / NISSE,Lisa Norinder,TRUE,TRUE,"        Table and 2 folding chairs,          75 cm",Chairs,,,,,72,75,0,,197,,,,,https://www.ikea.com/sa/en/p/melltorp-nisse-table-and-2-folding-chairs-white-dark-blue-lilac-s39280698/,,0,0
70261131,GERSBY,GERSBY,IKEA of Sweden,TRUE,TRUE,"        Bookcase,          60x180 cm",Bookcases & shelving units,,,,24,180,60,259200,,95,,,,,https://www.ikea.com/sa/en/p/gersby-bookcase-white-70261131/,,0,0
69330475,PAX / HOKKSUND,PAX / HOKKSUND,IKEA of Sweden/Ehlén Johansson,TRUE,TRUE,"        Wardrobe combination,          150x66x236 cm",Wardrobes,,,,66,236,150,2336400,,3985,,,,,https://www.ikea.com/sa/en/p/pax-hokksund-wardrobe-combination-black-brown-high-gloss-light-beige-s69330475/,,0,0
39265481,SJÄLLAND,SJÄLLAND,David Wahl,TRUE,TRUE,"        Table+4 reclining chairs, outdoor,          156x90 cm",Outdoor furniture,,,,,73,90,0,,1900,,,,,https://www.ikea.com/sa/en/p/sjaelland-table-4-reclining-chairs-outdoor-dark-grey-light-grey-s39265481/,,0,0
19240062,NORSBORG,NORSBORG,Ehlén Johansson,TRUE,TRUE,"        Corner sofa, 4-seat",Sofas & armchairs,,,,88,85,225,1683000,,4220,,,,,https://www.ikea.com/sa/en/p/norsborg-corner-sofa-4-seat-edum-bright-green-metal-bright-green-s19240062/,,0,0
30439725,LIATORP,LIATORP,Carina Bengs,TRUE,TRUE,"        Glass-door cabinet,          96x214 cm",Cabinets & cupboards,,,,42,214,96,862848,,1295,,,,,https://www.ikea.com/sa/en/p/liatorp-glass-door-cabinet-white-30439725/,,0,0
49331310,LINNMON / KRILLE,LINNMON / KRILLE,Francis Cayouette/IKEA of Sweden,TRUE,TRUE,"        Table,          120x60 cm",Tables & desks,,,,,74,60,0,,385,,,,,https://www.ikea.com/sa/en/p/linnmon-krille-table-light-grey-white-s49331310/,,0,0
70353734,LINNMON,LINNMON,IKEA of Sweden,TRUE,TRUE,"        Table top,          120x60 cm",Tables & desks,,,,,,60,0,,51,,,,,https://www.ikea.com/sa/en/p/linnmon-table-top-beige-70353734/,,0,0
9184448,SVALNÄS,SVALNÄS,Jon Karlsson,TRUE,TRUE,"        Wall-mounted workspace combination,          86x35x176 cm",Tables & desks,,,,35,176,86,529760,,620,,,,,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-s09184448/,,0,0
10273090,MÖLLARP,MÖLLARP,K Hagberg/M Hagberg,TRUE,TRUE,"        Knob,          14 mm",TV & media furniture,,,,25,,,0,,12,,,,,https://www.ikea.com/sa/en/p/moellarp-knob-black-10273090/,,0,0
69281776,BILLY,BILLY,Gillis Lundgren,TRUE,TRUE,"        Bookcase with panel/glass doors,          80x30x202 cm",Bookcases & shelving units,,,,30,202,80,484800,,585,,,,,https://www.ikea.com/sa/en/p/billy-bookcase-with-panel-glass-doors-white-s69281776/,,0,0
30326177,LENNART,LENNART,Jon Karlsson,TRUE,TRUE,        Drawer unit,Chests of drawers & drawer units,,,,34,56,30,57120,,49,,,,,https://www.ikea.com/sa/en/p/lennart-drawer-unit-white-30326177/,,0,0
59303477,IVAR,IVAR,IKEA of Sweden,TRUE,TRUE,"        Shelving unit w cabinets/drawers,          344x30x226 cm",Bookcases & shelving units,,,,30,226,344,2332320,,2275,,,,,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s59303477/,,0,0
60150176,BRÄDA,BRÄDA,Sarah Fager,TRUE,TRUE,"        Laptop support,          42x31 cm",Tables & desks,,,,31,9,42,11718,,15,,,,,https://www.ikea.com/sa/en/p/braeda-laptop-support-black-60150176/,,0,0
10434187,ALGOT,ALGOT,Francis Cayouette,TRUE,TRUE,"        Bracket,          38 cm",Bookcases & shelving units,,,,38,,2,0,,9,,,,,https://www.ikea.com/sa/en/p/algot-bracket-black-10434187/,,0,0
50223625,HEMNES,HEMNES,T Christensen/K Legaard,TRUE,TRUE,"        Bench,          83 cm",Chairs,,,,,53,37,0,,395,,,,,https://www.ikea.com/sa/en/p/hemnes-bench-white-50223625/,,0,0
19011777,MELLTORP,MELLTORP,Lisa Norinder,TRUE,TRUE,"        Table,          125x75 cm",Tables & desks,,,,,74,75,0,,199,,,,,https://www.ikea.com/sa/en/p/melltorp-table-white-s19011777/,,0,0
19252615,LANGUR,LANGUR,J Fritzdorf/J Feldman/J Hedberg,TRUE,TRUE,        Junior chair,Children's furniture,,,,61,82,56,280112,,235,,,,,https://www.ikea.com/sa/en/p/langur-junior-chair-white-s19252615/,,0,0
29285470,ALGOT,ALGOT,Francis Cayouette,TRUE,TRUE,"        2 sections/shelves,          127x41x180 cm",Bookcases & shelving units,,,,41,180,127,937260,,555,,,,,https://www.ikea.com/sa/en/p/algot-2-sections-shelves-black-s29285470/,,0,0
69161482,IKEA PS 2012 / JANINGE,IKEA PS 2012 / JANINGE,Jon Karlsson/John/Jonas/Petrus/Paul/Caroline,TRUE,TRUE,"        Table and 4 chairs,          138 cm",Tables & desks,,,,,74,80,0,,1795,,,,,https://www.ikea.com/sa/en/p/ikea-ps-2012-janinge-table-and-4-chairs-bamboo-white-s69161482/,,0,0
99305177,NORDVIKEN / LEIFARNE,NORDVIKEN / LEIFARNE,Mia Lagerman/Francis Cayouette,TRUE,TRUE,"        Table and 4 chairs,          152/223x95 cm",Chairs,,,,,,95,0,,2275,,,,,https://www.ikea.com/sa/en/p/nordviken-leifarne-table-and-4-chairs-black-broringe-black-s99305177/,,0,0
80413921,KIVIK,KIVIK,Ola Wihlborg,TRUE,TRUE,        Cover two-seat sofa,Sofas & armchairs,,,,,,,0,,395,,,,,https://www.ikea.com/sa/en/p/kivik-cover-two-seat-sofa-orrsta-red-80413921/,,0,0
90400517,EKEDALEN,EKEDALEN,Ehlén Johansson,TRUE,TRUE,"        Bar table,          120x80 cm",Tables & desks,,,,,105,80,0,,796,,,,,https://www.ikea.com/sa/en/p/ekedalen-bar-table-dark-brown-90400517/,,0,0
30247415,BESTÅ,BESTÅ,IKEA of Sweden,TRUE,TRUE,"        Frame,          60x20x64 cm",TV & media furniture,,,,20,64,60,76800,,110,,,,,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-30247415/,,0,0
29285521,VIMLE,VIMLE,Ehlén Johansson/IKEA of Sweden,TRUE,TRUE,        2-seat sofa-bed section,Sofas & armchairs,,,,98,83,160,1301440,,2945,,,,,https://www.ikea.com/sa/en/p/vimle-2-seat-sofa-bed-section-gunnared-beige-s29285521/,,0,0
429426,HATTEFJÄLL,HATTEFJÄLL,Monika Mulder,TRUE,TRUE,        Pair of armrests,Chairs,,,,23,64,4,5888,,150,,,,,https://www.ikea.com/sa/en/p/hattefjaell-pair-of-armrests-black-00429426/,,0,0
10424353,VIMUND,VIMUND,IKEA of Sweden,TRUE,TRUE,        Children's desk chair,Children's furniture,,,,59,,62,0,,299,,,,,https://www.ikea.com/sa/en/p/vimund-childrens-desk-chair-light-pink-10424353/,,0,0
9289884,LIDHULT,LIDHULT,Henrik Preutz,TRUE,TRUE,        2-seat section,Sofas & armchairs,,,,97,95,141,1299315,,1995,,,,,https://www.ikea.com/sa/en/p/lidhult-2-seat-section-lejde-grey-black-s09289884/,,0,0
20320128,FLEKKE,FLEKKE,K Hagberg/M Hagberg,TRUE,TRUE,"        Day-bed frame with 2 drawers,          80x200 cm",Sofas & armchairs,,,,,86,88,0,,1495,,,,,https://www.ikea.com/sa/en/p/flekke-day-bed-frame-with-2-drawers-black-brown-20320128/,,0,0
20396420,FJÄLLBERGET,FJÄLLBERGET,H Preutz/N Karlsson,TRUE,TRUE,        Conference chair with castors,Chairs,,,,71,,71,0,,995,,,,,https://www.ikea.com/sa/en/p/fjaellberget-conference-chair-with-castors-black-stained-ash-veneer-gunnared-dark-grey-20396420/,,0,0
90451644,LEIFARNE,LEIFARNE,Mia Lagerman,TRUE,TRUE,        Seat shell,Chairs,,,,,42,,0,,100,,,,,https://www.ikea.com/sa/en/p/leifarne-seat-shell-light-olive-green-90451644/,,0,0
19303498,PAX,PAX,IKEA of Sweden/Ehlén Johansson,TRUE,TRUE,"        Wardrobe,          150x60x236 cm",Wardrobes,,,,60,236,150,2124000,,2690,,,,,https://www.ikea.com/sa/en/p/pax-wardrobe-white-fardal-high-gloss-white-s19303498/,,0,0
20339420,RENBERGET,RENBERGET,IKEA of Sweden,TRUE,TRUE,        Swivel chair,Chairs,,,,65,,59,0,,175,,,,,https://www.ikea.com/sa/en/p/renberget-swivel-chair-bomstad-black-20339420/,,0,0
40310208,IVAR,IVAR,Sarah Fager,TRUE,TRUE,"        Bottle rack,          83x30 cm",Bookcases & shelving units,,,,30,3,83,7470,,45,,,,,https://www.ikea.com/sa/en/p/ivar-bottle-rack-grey-40310208/,,0,0
79017837,BILLY,BILLY,Gillis Lundgren,TRUE,TRUE,"        Bookcase,          160x28x202 cm",Bookcases & shelving units,,,,28,202,160,904960,,370,,,,,https://www.ikea.com/sa/en/p/billy-bookcase-white-s79017837/,,0,0
69251821,MÖRBYLÅNGA / VOLFGANG,MÖRBYLÅNGA / VOLFGANG,S Lanneskog/J Marnell/IKEA of Sweden,TRUE,TRUE,"        Table and 4 chairs,          140x85 cm",Chairs,,,,,74,85,0,,3795,,,,,https://www.ikea.com/sa/en/p/moerbylanga-volfgang-table-and-4-chairs-brown-bomstad-black-s69251821/,,0,0
40446985,GENEVAD,GENEVAD,IKEA of Sweden,TRUE,TRUE,        2-seat sofa,Sofas & armchairs,,,,108,95,172,1764720,,2697,,,,,https://www.ikea.com/sa/en/p/genevad-2-seat-sofa-garlinge-dark-brown-40446985/,,0,0
40348664,YPPERLIG,YPPERLIG,HAY,TRUE,TRUE,"        Children's table,          74x62 cm",Children's furniture,,,,,51,62,0,,275,,,,,https://www.ikea.com/sa/en/p/ypperlig-childrens-table-beech-dark-red-40348664/,,0,0
40296311,SINDVIK,SINDVIK,Marcus Arvonen,TRUE,TRUE,"        Glass door,          60x38 cm",Cabinets & cupboards,,,,,38,60,0,,125,,,,,https://www.ikea.com/sa/en/p/sindvik-glass-door-black-brown-clear-glass-40296311/,,0,0
20463056,RÅSHULT,RÅSHULT,IKEA of Sweden,TRUE,TRUE,"        Trolley,          38x28 cm",Trolleys,,,,,65,28,0,,125,,,,,https://www.ikea.com/sa/en/p/rashult-trolley-white-20463056/,,0,0
70228325,RESÖ,RESÖ,IKEA of Sweden,TRUE,TRUE,        Children's picnic table,Children's furniture,,,,,49,89,0,,205,,,,,https://www.ikea.com/sa/en/p/resoe-childrens-picnic-table-grey-brown-stained-grey-brown-70228325/,,0,0
